%time,field.layout.data_offset,field.data0,field.data1
1548930085023974221,0,3.38916745782,0.977000236511
1548930085103826269,0,3.38721013069,0.919000148773
1548930085226244334,0,3.38748538494,0.824000120163
1548930085306087465,0,3.38656812906,0.797999858856
1548930085427864032,0,3.38730183244,0.916999816895
1548930085507890558,0,3.38653750718,0.881000041962
1548930085629806560,0,3.38669025898,0.817000150681
1548930085709823581,0,3.38763852417,0.891000032425
1548930085831861004,0,3.38721042871,0.839999675751
1548930085911804593,0,3.3865069747,0.90700006485
1548930086033706945,0,3.38626234233,0.904000282288
1548930086113676914,0,3.3870267868,0.875
1548930086235832807,0,3.38745488226,0.813999891281
1548930086315705110,0,3.3859564811,0.831999778748
1548930086437986578,0,3.38672068715,0.844000101089
1548930086517653178,0,3.38381583989,0.769999742508
1548930086639641349,0,3.38678224385,0.776999950409
1548930086719707319,0,3.38647660613,0.743000030518
1548930086841720478,0,3.38586464524,0.781000137329
1548930086921653379,0,3.3855895102,0.828999996185
1548930087044726303,0,3.38549779356,0.78200006485
1548930087145746465,0,3.38531416655,0.851999998093
1548930087246485189,0,3.38562010229,0.786000013351
1548930087347535340,0,3.38659866154,0.854000091553
1548930087351640442,0,3.38598713279,0.771999835968
1548930087450713994,0,3.38598713279,0.771999835968
1548930087550564754,0,3.38451905549,0.80999994278
1548930087650579328,0,3.38552814722,0.721999883652
1548930087751615068,0,3.38503907621,0.838000059128
1548930087852481524,0,3.38549743593,0.798000097275
1548930087953439785,0,3.38613978028,0.75200009346
1548930088054395789,0,3.38424399495,0.807000160217
1548930088156349673,0,3.38558931649,0.710000038147
1548930088256486846,0,3.3891980201,0.833999872208
1548930088357362417,0,3.38479430974,0.823999881744
1548930088458445471,0,3.38617071509,0.836000204086
1548930088559625694,0,3.3839995116,0.786999940872
1548930088660412917,0,7.30886642262,26.5810011625
1548930088761496488,0,0.596460945904,-0.599000312388
1548930088862409094,0,3.5594477132,7.80500173569
1548930088963292925,0,5.20055857301,-16.2789998055
1548930089064313507,0,2.13119789213,-4.54499989748
1548930089165217578,0,3.83482934535,-26.1070022583
1548930089266152508,0,2.10749255121,3.39500045776
1548930089367351198,0,3.06844982505,-20.1520011425
1548930089468472091,0,2.74192077667,1.1710010767
1548930089548106140,0,4.57831571251,-26.0520000458
1548930089649441129,0,3.4522424005,33.9680006504
1548930089771084655,0,1.86623619683,15.6730012894
1548930089851054141,0,3.75633570552,-17.7669997215
1548930089874449845,0,4.64342353493,-4.71000111103
1548930089952491120,0,4.64342353493,-4.71000111103
1548930090074038215,0,2.72635358362,-7.54700052738
1548930090154113104,0,3.93465865403,-14.8230013847
1548930090254956287,0,1.91062800959,0.452001571655
1548930090377159436,0,3.4090359807,-4.52800035477
1548930090457071009,0,2.70467541553,8.24499988556
1548930090579014239,0,4.72892871872,-36.8600006104
1548930090659021159,0,3.43247696757,40.0580041409
1548930090780929616,0,1.27582053095,9.91800141335
1548930090860948703,0,4.46718273684,-17.8319991827
1548930090982816849,0,4.04846678674,-12.4740021229
1548930091062862561,0,2.92853602022,-10.5200004578
1548930091184792792,0,4.41343722306,-16.8710021377
1548930091264772753,0,1.98624231666,11.9880006313
1548930091386811017,0,3.39547036588,-9.3440015316
1548930091466782136,0,1.82737679407,1.68799817562
1548930091588764346,0,3.91779915243,25.8860013485
1548930091668762376,0,1.16468074359,33.3980022073
1548930091790716346,0,-1.64413367212,5.90899980068
1548930091870759699,0,-0.784638311714,10.4570004344
1548930091992980892,0,0.23383115232,1.12900036573
1548930092073070385,0,-0.213287536055,5.03799986839
1548930092194841686,0,0.170457795262,0.640999674797
1548930092274679679,0,0.455188988824,1.38900017738
1548930092396764388,0,-0.259292755276,-1.16799998283
1548930092401057863,0,-0.809072858654,3.382999897
1548930092476828076,0,-0.809072858654,3.382999897
1548930092598683753,0,0.603692187899,9.48800110817
1548930092678712897,0,-0.774604257429,-5.0600002408
1548930092800608800,0,-1.49382883869,0.639000236988
1548930092880628318,0,-1.04567537084,-7.8930003047
1548930093003561853,0,0.0825290884823,-7.78600049019
1548930093104654015,0,-0.274388064397,-7.02699995041
1548930093205704657,0,0.00368801690638,0.0650000572205
1548930093306509745,0,0.432282539085,-4.10600042343
1548930093407579747,0,-0.482871530578,0.317999720573
1548930093508492107,0,-2.22111790068,5.16300082207
1548930093609521398,0,0.325911561027,0.989000141621
1548930093710396376,0,-1.34480094537,-10.0030004978
1548930093811352982,0,-1.37662059255,6.65800023079
1548930093912489992,0,1.09398040175,4.96500062943
1548930094013313725,0,0.591642203741,-0.566000103951
1548930094114348441,0,-0.259823336732,-4.99800026417
1548930094215430571,0,-0.0851213615388,-3.5070002079
1548930094316514477,0,0.848310670815,-9.35900086164
1548930094417817691,0,-0.460456305183,-5.36000037193
1548930094518591219,0,-2.35467045195,7.93199980259
1548930094619287240,0,0.488127227873,3.80200004578
1548930094720311599,0,-0.970743154176,3.72900032997
