%time,field.layout.data_offset,field.data0,field.data1
1548930494657629761,0,6.86899132468,84.0900036097
1548930494779710110,0,5.00450949371,58.758002162
1548930494859687884,0,8.75798889995,106.206003428
1548930494981589919,0,5.94638936315,83.4600036144
1548930495061459813,0,7.70149515115,85.7070035338
1548930495184567874,0,9.04181556776,110.917003646
1548930495285587129,0,8.63948071003,85.5870052576
1548930495386407319,0,8.418132402,64.2260038853
1548930495390681359,0,8.22293719184,107.515006065
1548930495487469573,0,8.22293719184,107.515006065
1548930495588397758,0,8.11546782404,103.573005915
1548930495689384830,0,6.79303065315,81.4660027027
1548930495790497168,0,5.08436904103,61.1600027829
1548930495891375807,0,8.81463712454,106.109004021
1548930495992359720,0,6.12273762003,74.1960041225
1548930496093506543,0,7.53746503638,82.2330039144
1548930496194407508,0,9.11310144886,113.304006636
1548930496295384071,0,7.82141318172,80.6210048199
1548930496396257649,0,7.94792548567,79.7430040836
1548930496497391849,0,8.03675191104,102.000004411
1548930496598221327,0,0.672474164516,20.2740014791
1548930496699210417,0,1.34851901978,29.4560011029
1548930496800049218,0,0.894326015376,44.7420026064
1548930496901185135,0,1.33907168731,33.1530009508
1548930497002190091,0,0.416518879123,27.6150012016
1548930497082085852,0,1.13571474515,24.8280006051
1548930497183101766,0,1.16259231046,26.896001637
1548930497284064176,0,2.13516235072,33.1130019426
1548930497384911805,0,0.910351639614,20.3850009441
1548930497485904093,0,1.99573448859,35.2840014696
1548930497608212023,0,0.741744084982,21.1900013089
1548930497687980930,0,1.37163369916,29.8050013557
1548930497788940521,0,0.74238111265,51.2800025344
1548930497890010417,0,1.51142620016,26.143001318
1548930497918412821,0,0.46440542303,25.2190012336
1548930498011891747,0,0.46440542303,25.2190012336
1548930498091923709,0,0.580759977922,26.9000008106
1548930498213802201,0,0.87880564481,32.3880013227
1548930498294222748,0,2.50968364254,31.5650014877
1548930498416051391,0,2.17910468485,36.1150019169
1548930498495911039,0,1.71975366864,34.8820012212
1548930498617845109,0,1.0049818214,24.7200012803
1548930498697831277,0,1.38233564049,37.8300018311
1548930498819759278,0,1.02680016961,45.4330018163
1548930498899889523,0,1.06670199521,35.4590014815
1548930499021745644,0,0.756448342465,24.4020010233
1548930499101782455,0,1.0423386544,33.8860020638
1548930499224039130,0,1.05731836555,35.2290014029
1548930499303790178,0,2.09612092003,30.434002161
1548930499425743135,0,3.18783839792,33.0740017891
1548930499505723095,0,1.62885800772,24.9020010233
1548930499627903202,0,1.19378073514,39.2490017414
1548930499707731409,0,1.12555985479,28.3100016713
1548930499829760761,0,1.22971943766,35.0490016937
1548930499909710046,0,1.08543257508,32.7350016832
1548930500031650027,0,0.605882829055,26.2390011549
1548930500111628422,0,1.26550194621,26.2840015888
1548930500238279887,0,1.19480493665,42.3010021448
1548930500313617871,0,2.34517929703,33.7500021458
1548930500435534047,0,2.00311782584,36.5390021801
1548930500440356125,0,1.56559991837,29.8050017357
1548930500515520854,0,1.56559991837,29.8050017357
1548930500637511677,0,1.26313155517,35.1020015478
1548930500717640164,0,1.17520293593,26.2350010872
1548930500840642042,0,1.5823051203,31.4480017126
1548930500941475476,0,1.07182343304,25.8520014286
1548930501042446509,0,0.708295267075,26.1990016103
1548930501143483425,0,1.29608410038,27.3190011978
1548930501244401165,0,0.751715373248,46.7390017509
1548930501345468204,0,1.83246543258,26.8000009656
1548930501446387434,0,2.40093891584,35.437001586
1548930501547500535,0,1.7635826054,36.9420022964
1548930501648406127,0,1.35514962301,29.1620018482
1548930501749461441,0,1.49066738412,36.3240016699
1548930501850806255,0,1.77457254194,47.7070019245
1548930501951268715,0,0.649218156934,35.4650015831
1548930502052302857,0,0.765025682747,29.7450019121
1548930502153376149,0,1.42556833848,36.8310015202
1548930502254256915,0,1.08307808265,63.516002655
1548930502356838723,0,1.30547521636,29.1720014811
1548930502456164446,0,2.17604202777,41.3130013943
1548930502557158483,0,1.56701895222,43.617002964
1548930502658246965,0,1.38262781501,28.9160017967
1548930502759130468,0,1.42426124588,45.8470025063
1548930502839117455,0,1.58184584416,46.8820024729
1548930502941317584,0,0.632604770362,31.7560012341
1548930502963634992,0,0.797007152811,26.1260015965
1548930503062104095,0,0.797007152811,26.1260015965
1548930503142093971,0,1.2395567894,22.7880011797
1548930503242996813,0,1.49402788654,37.1060013771
1548930503344099352,0,1.36033919081,29.515001297
1548930503445075173,0,1.58313490881,32.1310012341
