%time,field.layout.data_offset,field.data0,field.data1
1548929495394609447,0,0.686379611492,7.58800029755
1548929495495768395,0,0.686858355999,7.58800029755
1548929495596527318,0,0.686477839947,7.58800029755
1548929495697476753,0,0.686520755291,7.58800029755
1548929495798429519,0,0.686269104481,7.58800029755
1548929495899445403,0,0.686612784863,7.58800029755
1548929496000314890,0,0.686655759811,7.58800029755
1548929496101328290,0,0.68660056591,7.58800029755
1548929496202331685,0,0.68679690361,7.58800029755
1548929496303434384,0,0.686575949192,7.58800029755
1548929496404364909,0,0.686490058899,7.58800029755
1548929496505384185,0,0.68613409996,7.58800029755
1548929496606240613,0,0.686336636543,7.58800029755
1548929496707364635,0,0.686649680138,7.58800029755
1548929496808334047,0,0.686698675156,7.58800029755
1548929496909338021,0,0.686686515808,7.58800029755
1548929497010293346,0,0.686373412609,7.58800029755
1548929497111238051,0,0.686440944672,7.58800029755
1548929497191169549,0,0.686238408089,7.58800029755
1548929497216070027,0,0.687177419662,7.58800029755
1548929497292266369,0,0.687177419662,7.58800029755
1548929497414250847,0,0.686269104481,7.58800029755
1548929497494238744,0,0.686146318913,7.58800029755
1548929497595147754,0,0.686465501785,7.58800029755
1548929497696303554,0,0.686686456203,7.58800029755
1548929497797090562,0,0.686551332474,7.58800029755
1548929497898118231,0,0.686453223228,7.58800029755
1548929497999060869,0,0.686342835426,7.58800029755
1548929498121067848,0,0.686526834965,7.58800029755
1548929498200951388,0,0.686582148075,7.58800029755
1548929498323025548,0,0.686772406101,7.58800029755
1548929498403076159,0,0.686753988266,7.58800029755
1548929498524942703,0,0.686262965202,7.58800029755
1548929498605021540,0,0.68623226881,7.58800029755
1548929498726905405,0,0.686508476734,7.58800029755
1548929498807060672,0,0.686483979225,7.58800029755
1548929498928959878,0,0.686760127544,7.58800029755
1548929499008884856,0,0.686514556408,7.58800029755
1548929499130892741,0,0.686747848988,7.58800029755
1548929499211105520,0,0.686600446701,7.58800029755
1548929499332828096,0,0.686698794365,7.58800029755
1548929499412762961,0,0.686256885529,7.58800029755
1548929499534804624,0,0.68650841713,7.58800029755
1548929499614934085,0,0.686318218708,7.58800029755
1548929499736702302,0,0.686299800873,7.58800029755
1548929499740794584,0,0.686189353466,7.58800029755
1548929499816779631,0,0.686189353466,7.58800029755
1548929499938722056,0,0.686490058899,7.58800029755
1548929500018896452,0,0.686373412609,7.58800029755
1548929500140788357,0,0.686422526836,7.58800029755
1548929500221082304,0,0.686183214188,7.58800029755
1548929500342751033,0,0.686526894569,7.58800029755
1548929500422752322,0,0.686262965202,7.58800029755
1548929500544863250,0,0.686140239239,7.58800029755
1548929500625030576,0,0.686244606972,7.58800029755
1548929500746684895,0,0.685870230198,7.58800029755
1548929500827072924,0,0.685416042805,7.58800029755
1548929500948740851,0,0.686428725719,7.58800029755
1548929501028699645,0,0.685827314854,7.58800029755
1548929501150887722,0,0.68623226881,7.58800029755
1548929501230728387,0,0.686195492744,7.58800029755
1548929501352737539,0,0.686404168606,7.58800029755
1548929501432557115,0,0.685802698135,7.58800029755
1548929501554683824,0,0.686146378517,7.58800029755
1548929501634658039,0,2.66054797173,28.9780006409
1548929501757602648,0,0.754968345165,8.99600028992
1548929501858642147,0,2.38779187202,25.8560009003
1548929501959505363,0,1.98291540146,29.4110012054
1548929502060510446,0,1.85827362537,25.001001358
1548929502161845590,0,2.77953028679,30.9170017242
1548929502262503369,0,2.20155620575,25.9000015259
1548929502266701909,0,2.48972535133,22.2590007782
1548929502363553247,0,2.48972535133,22.2590007782
1548929502464729727,0,2.18397593498,22.6660003662
1548929502565510966,0,2.64514040947,29.4900016785
1548929502666581050,0,2.41362810135,26.5810012817
1548929502767587891,0,1.2970969677,16.0560016632
1548929502868638597,0,1.69805204868,22.3390007019
1548929502969483103,0,2.12727093697,25.3970012665
1548929503070461296,0,2.02748131752,25.0020008087
1548929503171443303,0,2.70815587044,30.9960021973
1548929503272573455,0,2.05994749069,26.0750007629
1548929503373340005,0,2.53500962257,23.4570007324
