%time,field.layout.data_offset,field.data0,field.data1
"1,54892925481848E+018",0,1.17127835751,14.6780004501
"1,54892925491231E+018",0,1.17127835751,14.6780004501
"1,54892925499234E+018",0,1.28580760956,17.1470012665
"1,5489292551143E+018",0,1.62961864471,18.9900016785
"1,54892925519412E+018",0,2.67519307137,29.7890014648
"1,54892925531605E+018",0,1.5940258503,18.8720016479
"1,54892925539607E+018",0,1.27753591537,16.736000061
"1,54892925551813E+018",0,2.33782577515,20.9210014343
"1,5489292555982E+018",0,2.33715891838,25.951002121
"1,54892925572106E+018",0,1.13926613331,13.3230009079
"1,54892925582202E+018",0,0.735106647015,8.4640007019
"1,54892925592323E+018",0,1.7840886116,20.6510009766
"1,5489292560241E+018",0,1.7031596899,20.9440002441
"1,54892925612506E+018",0,1.54109811783,20.954000473
"1,54892925622626E+018",0,1.33049345016,20.954000473
"1,54892925632697E+018",0,1.2780264616,16.5620002747
